Title	Direct Orthographical Mapping for Machine Transliteration	page=0 xpos=1 ypos=0 single-column left-indent right-indent font-largest page-top headchar-capital above-blank-line above-double-space above-line-space
I-Body	segmentation γ between the two strings that	page=3 xpos=0 ypos=6 left-column full-justified font-largest aligned-line line-space headchar-lower above-line-space
I-Body	maximizes the joint probability:	page=3 xpos=0 ypos=6 left-column right-indent aligned-line shorter-tail line-space headchar-lower tailchar-colon above-line-space
B-Equation	γ = arg max P ( α , β , γ ) (7)	page=3 xpos=0 ypos=6 left-column left-indent font-largest indented-line longer-tail line-space
I-Equation	γ	page=3 xpos=1 ypos=6 left-column left-indent right-indent font-smallest indented-line shorter-tail above-line-space
B-Body	Kneser-Ney smoothing algorithm (Chen et al.,	page=3 xpos=0 ypos=7 left-column left-indent hanged-line longer-tail line-space headchar-capital tailchar-comma
I-Body	1998) is applied to smooth the probability	page=3 xpos=0 ypos=7 left-column full-justified hanged-line year
I-Body	distribution. NCM model training is carried out in	page=3 xpos=0 ypos=7 left-column full-justified aligned-line headchar-lower
I-Body	the similar way to n-gram TM. The difference	page=3 xpos=0 ypos=7 left-column full-justified aligned-line headchar-lower
E-Body	between the two models lies in eqn (4) and (5).	page=3 xpos=0 ypos=7 left-column right-indent aligned-line shorter-tail headchar-lower tailchar-period above-double-space above-line-space
B-SubsectionHeader	3.6 Decoding Issue	page=3 xpos=0 ypos=8 left-column right-indent aligned-line shorter-tail line-double-space line-space numbered-heading2 above-double-space above-line-space
B-Body	The decoder searches for the most probabilistic	page=3 xpos=0 ypos=8 left-column left-indent indented-line longer-tail line-double-space line-space headchar-capital
I-Body	path of transliteration pairs, given the word in	page=3 xpos=0 ypos=8 left-column full-justified hanged-line headchar-lower
I-Body	source language, by resolving different	page=3 xpos=0 ypos=8 left-column full-justified aligned-line headchar-lower
I-Body	combinations of alignments. Rather than Viterbi	page=3 xpos=0 ypos=8 left-column full-justified aligned-line headchar-lower
I-Body	algorithm, we use stack decoder (Schwartz et al.,	page=3 xpos=0 ypos=9 left-column full-justified aligned-line headchar-lower tailchar-comma
I-Body	1990) to get N-best results for further processing or	page=3 xpos=0 ypos=9 left-column full-justified aligned-line year
E-Body	as output for other applications.	page=3 xpos=0 ypos=9 left-column right-indent aligned-line shorter-tail headchar-lower tailchar-period column-bottom
B-SectionHeader	4 The Experiments	page=3 xpos=5 ypos=0 right-column right-indent column-top numbered-heading1 above-double-space above-line-space
B-SubsectionHeader	4.1 Testing Environments	page=3 xpos=5 ypos=0 right-column right-indent aligned-line longer-tail line-double-space line-space numbered-heading2 above-double-space above-line-space
B-Body	We evaluate our method through several	page=3 xpos=5 ypos=0 right-column left-indent indented-line longer-tail line-double-space line-space headchar-capital
I-Body	experiments for two language pairs:	page=3 xpos=5 ypos=0 right-column full-justified hanged-line headchar-lower tailchar-colon
E-Body	English/Chinese and English/Japanese.	page=3 xpos=5 ypos=0 right-column right-indent aligned-line shorter-tail headchar-capital tailchar-period
B-Body	For English/Chinese language pair, we use a	page=3 xpos=5 ypos=1 right-column left-indent indented-line longer-tail headchar-capital
I-Body	database from the bilingual dictionary “Chinese	page=3 xpos=5 ypos=1 right-column full-justified hanged-line headchar-lower
I-Body	Transliteration of Foreign Personal Names”	page=3 xpos=5 ypos=1 right-column full-justified aligned-line headchar-capital
I-Body	(Xinhua, 1992). The database includes a collection	page=3 xpos=5 ypos=1 right-column full-justified aligned-line year
I-Body	of 37,694 unique English entries and their official	page=3 xpos=5 ypos=1 right-column full-justified aligned-line headchar-lower
I-Body	Chinese transliteration. The listing includes	page=3 xpos=5 ypos=1 right-column full-justified aligned-line headchar-capital
I-Body	personal names of English, French, and many other	page=3 xpos=5 ypos=2 right-column full-justified aligned-line headchar-lower
I-Body	origins. The following results for this language pair	page=3 xpos=5 ypos=2 right-column full-justified aligned-line headchar-lower
I-Body	are estimated by 13-fold cross validation for more	page=3 xpos=5 ypos=2 right-column full-justified aligned-line headchar-lower
I-Body	accurate. We report two types of error rates: word	page=3 xpos=5 ypos=2 right-column full-justified aligned-line headchar-lower
I-Body	error rate and character error rate. In word error	page=3 xpos=5 ypos=2 right-column full-justified aligned-line headchar-lower
I-Body	rate, a word is considered correct only if an exact	page=3 xpos=5 ypos=2 right-column full-justified aligned-line headchar-lower
I-Body	match happens between transliteration and the	page=3 xpos=5 ypos=3 right-column full-justified aligned-line headchar-lower
I-Body	reference. The character error rate is the sum of	page=3 xpos=5 ypos=3 right-column full-justified aligned-line headchar-lower
I-Body	deletion, insertion and substitution errors. Only the	page=3 xpos=5 ypos=3 right-column full-justified aligned-line headchar-lower
I-Body	top choice in N-best results is used for character	page=3 xpos=5 ypos=3 right-column full-justified aligned-line headchar-lower
E-Body	error rate reporting.	page=3 xpos=5 ypos=3 right-column right-indent aligned-line shorter-tail headchar-lower tailchar-period
B-Body	For English/Japanese language pair, we use the	page=3 xpos=5 ypos=3 right-column left-indent indented-line longer-tail headchar-capital
I-Body	same database as that in the literature (Bilac et al.,	page=3 xpos=5 ypos=4 right-column full-justified hanged-line headchar-lower tailchar-comma
I-Body	2004) 2 . The database includes 7,021 Japanese	page=3 xpos=5 ypos=4 right-column full-justified aligned-line year
I-Body	words in katakana together with their English	page=3 xpos=5 ypos=4 right-column full-justified aligned-line headchar-lower
I-Body	translation extracted from the EDICT dictionary 3 .	page=3 xpos=5 ypos=4 right-column full-justified aligned-line headchar-lower tailchar-period
I-Body	714 tokens of these entries are withheld for	page=3 xpos=5 ypos=4 right-column full-justified aligned-line
I-Body	evaluation. Only word error rate is reported for this	page=3 xpos=5 ypos=5 right-column full-justified aligned-line headchar-lower
E-Body	language pair.	page=3 xpos=5 ypos=5 right-column right-indent aligned-line shorter-tail headchar-lower tailchar-period above-double-space above-line-space
B-SubsectionHeader	4.2 Modeling	page=3 xpos=5 ypos=5 right-column right-indent aligned-line longer-tail line-double-space line-space numbered-heading2 above-double-space above-line-space
B-Body	The alignment is done fully automatically along	page=3 xpos=5 ypos=5 right-column left-indent indented-line longer-tail line-double-space line-space headchar-capital
E-Body	with the n-gram TM training process.	page=3 xpos=5 ypos=5 right-column right-indent hanged-line shorter-tail headchar-lower tailchar-period above-double-space above-line-space
Table	__Table 1__	page=3 xpos=5 ypos=6 right-column left-over right-over box hanged-line longer-tail line-double-space line-space table-area above-double-space above-line-space
B-Caption	Table 1. Modeling statistics (E-C)	page=3 xpos=6 ypos=8 right-column left-indent right-indent indented-line shorter-tail line-double-space line-space string-table headchar-capital above-double-space above-line-space
B-Body	Table 1 reports statistics in the model training	page=3 xpos=5 ypos=8 right-column left-indent hanged-line longer-tail line-double-space line-space string-table headchar-capital
I-Body	for English/Chinese pair, and table 2 is for	page=3 xpos=5 ypos=8 right-column full-justified hanged-line headchar-lower
E-Body	English/Japanese pair.	page=3 xpos=5 ypos=9 right-column right-indent aligned-line shorter-tail headchar-capital tailchar-period above-blank-line above-double-space above-line-space
B-Footnote	<sup>2</sup> We thank Mr. Slaven Bilac for letting us use his	page=3 xpos=5 ypos=9 right-column left-indent font-smaller indented-line longer-tail line-blank-line line-double-space line-space headchar-super
I-Footnote	testing setup as a reference.	page=3 xpos=5 ypos=9 right-column right-indent font-smallest hanged-line shorter-tail headchar-lower tailchar-period above-line-space
B-Footnote	<sup>3</sup> ftp://ftp.cc.monash.edu.au/pub/nihongo/.	page=3 xpos=5 ypos=9 right-column left-indent right-indent font-smaller indented-line longer-tail line-space headchar-super tailchar-period page-bottom
Table	__Table 2__	page=4 xpos=-1 ypos=-1 left-column left-over box page-top table-area above-double-space above-line-space
B-Caption	Table 2. Modeling statistics (E-J)	page=4 xpos=0 ypos=2 left-column left-indent right-indent indented-line shorter-tail line-double-space line-space string-table headchar-capital above-double-space above-line-space
B-SubsectionHeader	4.3 E2C Transliteration	page=4 xpos=0 ypos=2 left-column right-indent hanged-line shorter-tail line-double-space line-space numbered-heading2 above-double-space above-line-space
B-Body	In this experiment, we conduct both open and	page=4 xpos=0 ypos=2 left-column left-indent indented-line longer-tail line-double-space line-space headchar-capital
I-Body	closed tests for n-gram TM and NCM models	page=4 xpos=0 ypos=2 left-column full-justified hanged-line headchar-lower
I-Body	under DOM paradigm. Results are reported in	page=4 xpos=0 ypos=2 left-column full-justified aligned-line headchar-lower
E-Body	Table 3 and Table 4.	page=4 xpos=0 ypos=3 left-column right-indent aligned-line shorter-tail string-table headchar-capital tailchar-period above-double-space above-line-space
Table	__Table 3__	page=4 xpos=-1 ypos=3 left-column left-over right-indent box longer-tail line-double-space line-space table-area above-double-space above-line-space
B-Caption	Table 3. E2C error rates for n-gram TM tests.	page=4 xpos=0 ypos=4 left-column left-indent right-indent indented-line shorter-tail line-double-space line-space string-table headchar-capital tailchar-period above-double-space above-line-space
Table	__Table 4__	page=4 xpos=-1 ypos=4 left-column left-over right-indent box hanged-line longer-tail line-double-space line-space table-area above-double-space above-line-space
B-Caption	Table 4. E2C error rates for NCM tests	page=4 xpos=0 ypos=5 left-column left-indent right-indent indented-line shorter-tail line-double-space line-space string-table headchar-capital above-double-space above-line-space
B-Body	Not surprisingly, the result shows that n-gram	page=4 xpos=0 ypos=6 left-column left-indent hanged-line longer-tail line-double-space line-space headchar-capital
I-Body	TM, which benefits from the joint source-channel	page=4 xpos=0 ypos=6 left-column full-justified hanged-line headchar-capital
I-Body	model coupling both source and target contextual	page=4 xpos=0 ypos=6 left-column full-justified aligned-line headchar-lower
I-Body	information into the model, is superior to NCM in	page=4 xpos=0 ypos=6 left-column full-justified aligned-line headchar-lower
E-Body	all the test cases.	page=4 xpos=0 ypos=6 left-column right-indent aligned-line shorter-tail headchar-lower tailchar-period above-double-space above-line-space
B-SubsectionHeader	4.4 C2E Back-Transliteration	page=4 xpos=0 ypos=7 left-column right-indent aligned-line longer-tail line-double-space line-space numbered-heading2 above-double-space above-line-space
B-Body	The C2E back-transliteration is more	page=4 xpos=0 ypos=7 left-column left-indent indented-line longer-tail line-double-space line-space headchar-capital
I-Body	challenging than E2C transliteration. Experiment	page=4 xpos=0 ypos=7 left-column full-justified hanged-line headchar-lower
I-Body	results are reported in Table 5. As expected, C2E	page=4 xpos=0 ypos=7 left-column full-justified aligned-line headchar-lower
E-Body	error rate is much higher than that of E2C.	page=4 xpos=0 ypos=7 left-column right-indent aligned-line shorter-tail headchar-lower tailchar-period above-double-space above-line-space
Table	__Table 5__	page=4 xpos=-1 ypos=8 left-column left-over right-indent box longer-tail line-double-space line-space table-area above-double-space above-line-space
B-Caption	Table 5. C2E error rate for 3-gram TM tests	page=4 xpos=0 ypos=9 left-column left-indent right-indent indented-line shorter-tail line-double-space line-space string-table headchar-capital above-double-space above-line-space
B-Body	Table 6 reports the N-best word error rates for	page=4 xpos=0 ypos=9 left-column left-indent hanged-line longer-tail line-double-space line-space string-table headchar-capital
I-Body	both E2C and C2E which implies the potential of	page=4 xpos=0 ypos=9 left-column full-justified hanged-line headchar-lower column-bottom
I-Body	error reduction by using secondary knowledge	page=4 xpos=5 ypos=0 right-column full-justified column-top headchar-lower
I-Body	source, such as table looking-up. The N-best error	page=4 xpos=5 ypos=0 right-column full-justified aligned-line headchar-lower
E-Body	rates are also reduced greatly at 10-best level.	page=4 xpos=5 ypos=0 right-column right-indent aligned-line shorter-tail headchar-lower tailchar-period above-double-space above-line-space
Table	__Table 6__	page=4 xpos=5 ypos=0 right-column centered left-over box longer-tail line-double-space line-space table-area above-double-space above-line-space
B-Caption	Table 6. N-best word error rates for 3-gram TM	page=4 xpos=5 ypos=1 right-column left-indent right-indent indented-line line-double-space line-space string-table headchar-capital above-double-space above-line-space
B-SubsectionHeader	4.5 Discussions of DOM	page=4 xpos=5 ypos=2 right-column right-indent hanged-line shorter-tail line-double-space line-space numbered-heading2 above-double-space above-line-space
B-Body	Due to lack of standard data sets, the DOM	page=4 xpos=5 ypos=2 right-column left-indent indented-line longer-tail line-double-space line-space headchar-capital
I-Body	framework is unable to make a straightforward	page=4 xpos=5 ypos=2 right-column full-justified hanged-line headchar-lower
I-Body	comparison with other approaches. Nevertheless,	page=4 xpos=5 ypos=2 right-column full-justified aligned-line headchar-lower tailchar-comma
I-Body	we list some reported studies on other databases of	page=4 xpos=5 ypos=2 right-column full-justified aligned-line headchar-lower
I-Body	E2C tasks in Table 7 and those of C2E tasks in	page=4 xpos=5 ypos=2 right-column full-justified aligned-line headchar-capital
I-Body	Table 8 for reference purpose. In Table 7, the	page=4 xpos=5 ypos=3 right-column full-justified aligned-line string-table headchar-capital
I-Body	reference data are extracted from Table 1 and 3 of	page=4 xpos=5 ypos=3 right-column full-justified aligned-line headchar-lower
I-Body	(Virga et al., 2003), where only character and	page=4 xpos=5 ypos=3 right-column full-justified aligned-line year
I-Body	Pinyin error rates are reported. The first 4 setups	page=4 xpos=5 ypos=3 right-column full-justified aligned-line headchar-capital
I-Body	by Virga et al. all adopted the phoneme-based	page=4 xpos=5 ypos=3 right-column full-justified aligned-line headchar-lower
I-Body	approach. In table 8, the reference data are	page=4 xpos=5 ypos=4 right-column full-justified aligned-line headchar-lower
I-Body	extracted from Table 2 and Figure 4 of (Guo et al.,	page=4 xpos=5 ypos=4 right-column full-justified aligned-line headchar-lower tailchar-comma
E-Body	2004), where word error rates are reported.	page=4 xpos=5 ypos=4 right-column right-indent aligned-line shorter-tail year tailchar-period above-double-space above-line-space
Table	__Table 7__	page=4 xpos=5 ypos=4 right-column left-over right-over box hanged-line longer-tail line-double-space line-space table-area above-double-space above-line-space
B-Caption	Table 7. Performance Comparison of E2C	page=4 xpos=5 ypos=6 right-column left-indent right-indent indented-line shorter-tail line-double-space line-space string-table headchar-capital above-double-space above-line-space
B-Body	Since we have obtained results in character	page=4 xpos=5 ypos=7 right-column left-indent hanged-line longer-tail line-double-space line-space headchar-capital
I-Body	already and the character to Pinyin mapping is one-	page=4 xpos=5 ypos=7 right-column full-justified hanged-line headchar-lower tailchar-hiphen
I-Body	to-one in the 374 legitimate Chinese characters for	page=4 xpos=5 ypos=7 right-column full-justified aligned-line headchar-lower
I-Body	transliteration in our implementation, we expect	page=4 xpos=5 ypos=7 right-column full-justified aligned-line headchar-lower
E-Body	less Pinyin error than character error in Table 7.	page=4 xpos=5 ypos=7 right-column right-indent aligned-line shorter-tail headchar-lower tailchar-period above-double-space above-line-space
Table	__Table 8__	page=4 xpos=5 ypos=8 right-column left-indent box indented-line longer-tail line-double-space line-space table-area above-double-space above-line-space
B-Caption	Table 8. Performance Comparison of C2E	page=4 xpos=5 ypos=9 right-column left-indent right-indent indented-line shorter-tail line-double-space line-space string-table headchar-capital above-double-space above-line-space
B-Body	For E2C, Table 7 shows that even with an 8	page=4 xpos=5 ypos=9 right-column left-indent hanged-line longer-tail line-double-space line-space headchar-capital
I-Body	times larger database than ours, Huge MT (Big	page=4 xpos=5 ypos=9 right-column full-justified hanged-line headchar-lower page-bottom
I-Body	MT) test case who reports the best performance	page=5 xpos=0 ypos=0 left-column full-justified page-top headchar-capital
I-Body	still generates 3 times Pinyin error rate than ours.	page=5 xpos=0 ypos=0 left-column full-justified aligned-line headchar-lower tailchar-period
I-Body	For C2E, Table 8 shows that even with only 9	page=5 xpos=0 ypos=0 left-column full-justified aligned-line headchar-capital
I-Body	percent training set, our approach can still make 20	page=5 xpos=0 ypos=0 left-column full-justified aligned-line headchar-lower
I-Body	percent absolute word error rate reduction. Thus,	page=5 xpos=0 ypos=0 left-column full-justified aligned-line headchar-lower tailchar-comma
I-Body	although the experiment are done in different	page=5 xpos=0 ypos=0 left-column full-justified aligned-line headchar-lower
I-Body	environments, to some extend, Table 7 and Table 8	page=5 xpos=0 ypos=1 left-column full-justified aligned-line headchar-lower
I-Body	reveal that the n-gram TM/DOM outperforms other	page=5 xpos=0 ypos=1 left-column full-justified aligned-line headchar-lower
I-Body	techniques for the case of English/Chinese	page=5 xpos=0 ypos=1 left-column full-justified aligned-line headchar-lower
E-Body	transliteration/back-transliteration significantly.	page=5 xpos=0 ypos=1 left-column right-indent aligned-line shorter-tail headchar-lower tailchar-period above-double-space above-line-space
B-SubsectionHeader	4.6 English/Japanese Transliteration	page=5 xpos=0 ypos=1 left-column right-indent aligned-line shorter-tail line-double-space line-space numbered-heading2 above-double-space above-line-space
B-Body	In this experiment, we conduct both open and	page=5 xpos=0 ypos=2 left-column left-indent indented-line longer-tail line-double-space line-space headchar-capital
I-Body	closed tests for n-gram TM on English/Japanese	page=5 xpos=0 ypos=2 left-column full-justified hanged-line headchar-lower
I-Body	transliteration and back-transliteration. We use the	page=5 xpos=0 ypos=2 left-column full-justified aligned-line headchar-lower
I-Body	same training and testing setups as those in (Bilac	page=5 xpos=0 ypos=2 left-column full-justified aligned-line headchar-lower
E-Body	et al., 2004).	page=5 xpos=0 ypos=2 left-column right-indent aligned-line shorter-tail year headchar-lower tailchar-period
B-Body	Table 9 reports the results from three different	page=5 xpos=0 ypos=2 left-column left-indent indented-line longer-tail string-table headchar-capital
I-Body	transliteration mechanisms. Case 1 is the 3-gram	page=5 xpos=0 ypos=3 left-column full-justified hanged-line headchar-lower
I-Body	TM under DOM; Case 2 is Case 1 integrated with	page=5 xpos=0 ypos=3 left-column full-justified aligned-line headchar-capital
I-Body	a dictionary lookup validation process during	page=5 xpos=0 ypos=3 left-column full-justified aligned-line itemization headchar-lower
I-Body	decoding; Case 3 is extracted from (Bilac et al.,	page=5 xpos=0 ypos=3 left-column full-justified aligned-line headchar-lower tailchar-comma
I-Body	2004). Similar to English/Chinese transliteration,	page=5 xpos=0 ypos=3 left-column full-justified aligned-line year tailchar-comma
I-Body	one can find that J2E back-transliteration is more	page=5 xpos=0 ypos=4 left-column full-justified aligned-line headchar-lower
I-Body	challenging than E2J transliteration in both open	page=5 xpos=0 ypos=4 left-column full-justified aligned-line headchar-lower
I-Body	and closed cases. It is also found that word error	page=5 xpos=0 ypos=4 left-column full-justified aligned-line headchar-lower
E-Body	rates are reduced greatly at 10-best level.	page=5 xpos=0 ypos=4 left-column right-indent aligned-line shorter-tail headchar-lower tailchar-period
B-Body	(Bilac et al., 2004) proposed a hybrid-method of	page=5 xpos=0 ypos=4 left-column left-indent indented-line longer-tail year
I-Body	grapheme-based and phoneme-based for J2E back-	page=5 xpos=0 ypos=4 left-column full-justified hanged-line headchar-lower tailchar-hiphen
I-Body	transliteration, where the whole EDICT dictionary,	page=5 xpos=0 ypos=5 left-column full-justified aligned-line headchar-lower tailchar-comma
I-Body	including the test set, is used to train a LM. A LM	page=5 xpos=0 ypos=5 left-column full-justified aligned-line headchar-lower
I-Body	unit is a word itself. In this way, the dictionary is	page=5 xpos=0 ypos=5 left-column full-justified aligned-line headchar-lower
I-Body	used as a lookup table in the decoding process to	page=5 xpos=0 ypos=5 left-column full-justified aligned-line headchar-lower
I-Body	help identify a valid choice among candidates. To	page=5 xpos=0 ypos=5 left-column full-justified aligned-line headchar-lower
I-Body	establish comparison, we also integrate the	page=5 xpos=0 ypos=5 left-column full-justified aligned-line headchar-lower
I-Body	dictionary lookup processing with the decoder,	page=5 xpos=0 ypos=6 left-column full-justified aligned-line headchar-lower tailchar-comma
I-Body	which is referred as Case 2 in Table 9. It is found	page=5 xpos=0 ypos=6 left-column full-justified aligned-line headchar-lower
I-Body	that Case 2 presents a error reduction of	page=5 xpos=0 ypos=6 left-column full-justified aligned-line headchar-lower
I-Body	43.8%=(14.6-8.2)/14.6% for word over to those	page=5 xpos=0 ypos=6 left-column full-justified aligned-line
I-Body	reported in (Bilac et al., 2004). Furthermore, the n-	page=5 xpos=0 ypos=6 left-column full-justified aligned-line year headchar-lower tailchar-hiphen
I-Body	gram TM/DOM approach is rather straightforward	page=5 xpos=0 ypos=7 left-column full-justified aligned-line headchar-lower column-bottom
